Frame,Hand,Landmark,X,Y,Z
138,Left,4,0.15487238764762878,0.5454522371292114,0.0047756340354681015
138,Left,5,0.2253255546092987,0.6337143182754517,-0.015388554893434048
138,Left,6,0.2838960886001587,0.5387784242630005,-0.02307833917438984
138,Left,7,0.3152199685573578,0.487099289894104,-0.02243909053504467
138,Left,8,0.3375687897205353,0.4454982876777649,-0.022204546257853508
138,Left,9,0.255260705947876,0.661340594291687,-0.0291046854108572
138,Left,10,0.33547431230545044,0.6259370446205139,-0.03882092610001564
138,Left,11,0.322478711605072,0.6692025065422058,-0.0279757808893919
138,Left,12,0.293287992477417,0.696527361869812,-0.018651634454727173
138,Left,13,0.28516051173210144,0.7062207460403442,-0.03925897926092148
138,Left,14,0.34752804040908813,0.6881012320518494,-0.04429111257195473
138,Left,15,0.3332401514053345,0.7225253582000732,-0.02660517767071724
138,Left,16,0.306782990694046,0.7435367703437805,-0.01523534208536148
138,Left,17,0.3128108084201813,0.7535446286201477,-0.04722166433930397
138,Left,18,0.35094207525253296,0.7349451184272766,-0.04194879159331322
138,Left,19,0.334848552942276,0.7645484805107117,-0.023343132808804512
138,Left,20,0.3121528625488281,0.781180202960968,-0.010694463737308979
139,Right,0,0.8309437036514282,0.9022905230522156,-2.8495230708358577e-07
139,Right,1,0.8393231630325317,0.8025186061859131,0.008194807916879654
139,Right,2,0.8261164426803589,0.6990569829940796,0.00027312521706335247
139,Right,3,0.8233943581581116,0.6104733943939209,-0.009715955704450607
139,Right,4,0.8357841372489929,0.542654812335968,-0.021932203322649002
139,Right,5,0.7930330038070679,0.6410226821899414,-0.029731271788477898
139,Right,6,0.7059320211410522,0.5678920149803162,-0.051667146384716034
139,Right,7,0.6546205282211304,0.5245822668075562,-0.06300580501556396
139,Right,8,0.614382803440094,0.4873688817024231,-0.07164107263088226
139,Right,9,0.7679528594017029,0.6784234046936035,-0.04307731240987778
139,Right,10,0.6686292886734009,0.6577105522155762,-0.06532421708106995
139,Right,11,0.6813923716545105,0.701193630695343,-0.06034170091152191
139,Right,12,0.7123945951461792,0.7200760245323181,-0.05560268461704254
139,Right,13,0.7395208477973938,0.7299937605857849,-0.05465632304549217
139,Right,14,0.6571372151374817,0.7148023247718811,-0.07402670383453369
139,Right,15,0.6759670972824097,0.753852128982544,-0.05536102503538132
139,Right,16,0.7083253264427185,0.7680759429931641,-0.04119449481368065
139,Right,17,0.7123625874519348,0.7861485481262207,-0.06540652364492416
139,Right,18,0.6533300876617432,0.7686904668807983,-0.07841510325670242
139,Right,19,0.6726126074790955,0.8007204532623291,-0.06442675739526749
139,Right,20,0.699609100818634,0.8127230405807495,-0.05170690640807152
139,Left,0,0.18729762732982635,0.8802597522735596,-1.5949680687299406e-07
139,Left,1,0.16985224187374115,0.7884235382080078,0.018448103219270706
139,Left,2,0.16917775571346283,0.6798404455184937,0.01697472855448723
139,Left,3,0.17135846614837646,0.599685549736023,0.011578850448131561
139,Left,4,0.1498236358165741,0.5473955273628235,0.004655920434743166
139,Left,5,0.22392892837524414,0.6358780860900879,-0.018361147493124008
139,Left,6,0.2808343172073364,0.5367246866226196,-0.026274975389242172
139,Left,7,0.31048476696014404,0.48124271631240845,-0.025387872010469437
139,Left,8,0.33105045557022095,0.43697017431259155,-0.025035912171006203
139,Left,9,0.253576397895813,0.6624805927276611,-0.032315149903297424
139,Left,10,0.3338720500469208,0.6294434666633606,-0.04189552739262581
139,Left,11,0.3215172588825226,0.6747021079063416,-0.030038809403777122
139,Left,12,0.2930417060852051,0.7028799057006836,-0.020231453701853752
139,Left,13,0.28346842527389526,0.7079707384109497,-0.04239331930875778
139,Left,14,0.34585899114608765,0.6928189396858215,-0.04756713658571243
139,Left,15,0.33146506547927856,0.7281429171562195,-0.029425261542201042
139,Left,16,0.30518367886543274,0.7497082352638245,-0.017911747097969055
139,Left,17,0.31148624420166016,0.7560644149780273,-0.05005447193980217
139,Left,18,0.3496916890144348,0.7393555045127869,-0.04462788999080658
139,Left,19,0.33325284719467163,0.769668698310852,-0.02542821690440178
139,Left,20,0.31060218811035156,0.7865011692047119,-0.01246691308915615
140,Right,0,0.8365067839622498,0.9135340452194214,-3.0442157594734454e-07
140,Right,1,0.84624183177948,0.8120253682136536,0.008006956428289413
140,Right,2,0.8319034576416016,0.7048244476318359,0.0009060773300006986
140,Right,3,0.8252565860748291,0.6125494837760925,-0.007929458282887936
140,Right,4,0.834356427192688,0.5443762540817261,-0.019165508449077606
140,Right,5,0.8006975650787354,0.6528151631355286,-0.030390916392207146
140,Right,6,0.7136390209197998,0.5765078663825989,-0.05394645035266876
140,Right,7,0.661004900932312,0.5288621783256531,-0.06745612621307373
140,Right,8,0.6198279857635498,0.4892290234565735,-0.07757437974214554
140,Right,9,0.7748786211013794,0.6895881295204163,-0.043762702494859695
140,Right,10,0.6719564199447632,0.6597313284873962,-0.06602410227060318
140,Right,11,0.6848774552345276,0.7031829357147217,-0.06071122735738754
140,Right,12,0.7173742651939392,0.7254140973091125,-0.05584657937288284
140,Right,13,0.7462597489356995,0.7412608861923218,-0.055494438856840134
140,Right,14,0.6595999598503113,0.7179906964302063,-0.07490921765565872
140,Right,15,0.6775569319725037,0.7562050223350525,-0.05558445677161217
140,Right,16,0.7104475498199463,0.7729041576385498,-0.041107505559921265
140,Right,17,0.718891978263855,0.7983980178833008,-0.06642739474773407
140,Right,18,0.6563994884490967,0.775706946849823,-0.0801950991153717
140,Right,19,0.6758919954299927,0.8065981268882751,-0.06625412404537201
140,Right,20,0.7043231725692749,0.8203070163726807,-0.05377393588423729
140,Left,0,0.1874830573797226,0.884951651096344,-1.5544206632966961e-07
140,Left,1,0.1691555678844452,0.792633593082428,0.01910984329879284
140,Left,2,0.16709569096565247,0.6824759244918823,0.017267683520913124
140,Left,3,0.16767951846122742,0.6011083126068115,0.01128039788454771
140,Left,4,0.1441795974969864,0.5489908456802368,0.003638428170233965
140,Left,5,0.2197311669588089,0.6388179063796997,-0.01992228999733925
140,Left,6,0.2758684456348419,0.5367319583892822,-0.029123857617378235
140,Left,7,0.30490970611572266,0.4789833426475525,-0.028655359521508217
140,Left,8,0.3251686692237854,0.43268853425979614,-0.02856086567044258
140,Left,9,0.24902233481407166,0.6656419038772583,-0.03470195084810257
140,Left,10,0.3317069411277771,0.6288014054298401,-0.04549785330891609
140,Left,11,0.31962698698043823,0.6747102737426758,-0.032845109701156616
140,Left,12,0.29110848903656006,0.703440248966217,-0.022430194541811943
140,Left,13,0.27927616238594055,0.7110435962677002,-0.045575376600027084
140,Left,14,0.34575676918029785,0.6925705075263977,-0.05188516154885292
140,Left,15,0.3311225473880768,0.7289870977401733,-0.03239481523633003
140,Left,16,0.3042338490486145,0.7511551976203918,-0.01990017667412758
140,Left,17,0.3081582486629486,0.7589113712310791,-0.053972966969013214
140,Left,18,0.3490579426288605,0.7398511171340942,-0.04895943030714989
140,Left,19,0.3323444128036499,0.771359384059906,-0.028891315683722496
140,Left,20,0.3092942237854004,0.7886228561401367,-0.015458961017429829
141,Right,0,0.8387778997421265,0.9170185923576355,-2.901816174016858e-07
141,Right,1,0.8470306396484375,0.8118470907211304,0.007338906638324261
141,Right,2,0.8336026668548584,0.702135443687439,-0.0012951359385624528
141,Right,3,0.8316138982772827,0.6082227826118469,-0.01090444065630436
141,Right,4,0.8465121388435364,0.5390175580978394,-0.022875241935253143
141,Right,5,0.8066421151161194,0.6539323925971985,-0.03505120426416397
141,Right,6,0.7176544070243835,0.5776776671409607,-0.05904180556535721
141,Right,7,0.6647480130195618,0.5319833755493164,-0.07344377040863037
141,Right,8,0.622428297996521,0.4934331476688385,-0.08460002392530441
141,Right,9,0.7817139625549316,0.6926167011260986,-0.04797244071960449
141,Right,10,0.6754813194274902,0.6620246767997742,-0.06948148459196091
141,Right,11,0.6846815943717957,0.7045468091964722,-0.06451623886823654
141,Right,12,0.7134169936180115,0.7255869507789612,-0.06096605211496353
141,Right,13,0.7519176006317139,0.7450536489486694,-0.05898745730519295
141,Right,14,0.6608529686927795,0.7194028496742249,-0.07656195014715195
141,Right,15,0.6783941984176636,0.7574936747550964,-0.05640975385904312
141,Right,16,0.7112400531768799,0.7748912572860718,-0.04237600415945053
141,Right,17,0.722804069519043,0.802068829536438,-0.06931903958320618
141,Right,18,0.6564942002296448,0.7766469120979309,-0.08219465613365173
141,Right,19,0.6749206781387329,0.8062871098518372,-0.06796634197235107
141,Right,20,0.7028701901435852,0.8199832439422607,-0.055763326585292816
141,Left,0,0.18608014285564423,0.8899021148681641,-1.5956773324887763e-07
141,Left,1,0.168696790933609,0.7990845441818237,0.01680893264710903
141,Left,2,0.16572296619415283,0.6870688199996948,0.014316444285213947
141,Left,3,0.1652458906173706,0.6042472124099731,0.008100933395326138
141,Left,4,0.14235374331474304,0.5507073402404785,0.0005970881902612746
141,Left,5,0.21846851706504822,0.6423358917236328,-0.021274222061038017
141,Left,6,0.27380871772766113,0.5376359224319458,-0.03193676099181175
141,Left,7,0.30183038115501404,0.4783119559288025,-0.03234246373176575
141,Left,8,0.32096177339553833,0.4306977391242981,-0.03258291631937027
141,Left,9,0.24720057845115662,0.669164776802063,-0.03501974418759346
141,Left,10,0.3307626247406006,0.6277384757995605,-0.048404913395643234
141,Left,11,0.31861186027526855,0.6743649840354919,-0.03685856983065605
141,Left,12,0.2893037497997284,0.7037984728813171,-0.026457836851477623
141,Left,13,0.2776949405670166,0.7135569453239441,-0.045077934861183167
141,Left,14,0.3448110520839691,0.6896682977676392,-0.053709786385297775
141,Left,15,0.3308858871459961,0.7265049815177917,-0.03456304594874382
141,Left,16,0.3038844168186188,0.7491154074668884,-0.021338388323783875
141,Left,17,0.30709660053253174,0.760514497756958,-0.052744243294000626
141,Left,18,0.34925132989883423,0.7357344627380371,-0.04910453408956528
141,Left,19,0.33363354206085205,0.7675749659538269,-0.0289168544113636
141,Left,20,0.31059083342552185,0.7857922911643982,-0.014808853156864643
142,Right,0,0.839118480682373,0.9215056896209717,-3.05135245071142e-07
142,Right,1,0.8453519940376282,0.818672239780426,0.00947918277233839
142,Right,2,0.828033983707428,0.7071499824523926,0.002940813545137644
142,Right,3,0.8229169249534607,0.6181782484054565,-0.00520172156393528
142,Right,4,0.8334066271781921,0.5520522594451904,-0.015779726207256317
142,Right,5,0.801157534122467,0.654531717300415,-0.03300990164279938
142,Right,6,0.7084383368492126,0.5792871713638306,-0.056088097393512726
142,Right,7,0.653914749622345,0.5377510786056519,-0.06792695075273514
142,Right,8,0.6129028797149658,0.5030672550201416,-0.07688625901937485
142,Right,9,0.7792462110519409,0.6981156468391418,-0.04873201623558998
142,Right,10,0.6657253503799438,0.6584792137145996,-0.07162898778915405
142,Right,11,0.6785659790039062,0.701408326625824,-0.06577794253826141
142,Right,12,0.7116972208023071,0.7254882454872131,-0.060783348977565765
142,Right,13,0.7545050382614136,0.7555257081985474,-0.06255780160427094
142,Right,14,0.6565217971801758,0.7225519418716431,-0.08384794741868973
142,Right,15,0.6752507090568542,0.7592465877532959,-0.06424251198768616
142,Right,16,0.7085590362548828,0.776140034198761,-0.04922730103135109
142,Right,17,0.7297477722167969,0.8175471425056458,-0.07516665756702423
142,Right,18,0.6560588479042053,0.779748260974884,-0.09058274328708649
142,Right,19,0.6740328073501587,0.8054491281509399,-0.07605238258838654
142,Right,20,0.7020139694213867,0.8185625672340393,-0.06327411532402039
142,Left,0,0.18641938269138336,0.8933783173561096,-1.6819167569792626e-07
142,Left,1,0.17015554010868073,0.7974486351013184,0.020882509648799896
142,Left,2,0.17000320553779602,0.6885849237442017,0.020360564813017845
142,Left,3,0.17098724842071533,0.6071075797080994,0.015272010117769241
142,Left,4,0.14851045608520508,0.5536770820617676,0.008539140224456787
142,Left,5,0.2222868651151657,0.6422833204269409,-0.014986279420554638
142,Left,6,0.2795318067073822,0.53956139087677,-0.023073237389326096
142,Left,7,0.30913060903549194,0.4828902781009674,-0.02239389158785343
142,Left,8,0.329178124666214,0.4364336133003235,-0.022203966975212097
142,Left,9,0.24994492530822754,0.6697856783866882,-0.030571596696972847
142,Left,10,0.33446332812309265,0.6318222880363464,-0.041012346744537354
142,Left,11,0.3226301074028015,0.6774734258651733,-0.02956685982644558
142,Left,12,0.2931444048881531,0.7043449878692627,-0.019921889528632164
142,Left,13,0.27936437726020813,0.7146603465080261,-0.04220360890030861
142,Left,14,0.34651827812194824,0.6937814354896545,-0.04761828854680061
142,Left,15,0.3327401876449585,0.730587363243103,-0.02838221937417984
142,Left,16,0.3061674237251282,0.7508302927017212,-0.016004687175154686
142,Left,17,0.3072296679019928,0.7627215385437012,-0.051330212503671646
142,Left,18,0.3491184711456299,0.7392815351486206,-0.04509735479950905
142,Left,19,0.33350974321365356,0.7706373333930969,-0.024242669343948364
142,Left,20,0.3108581006526947,0.7879221439361572,-0.010177955962717533
143,Right,0,0.838543176651001,0.9243977069854736,-3.3863233284137095e-07
143,Right,1,0.8423036336898804,0.8206121325492859,0.009592377580702305
143,Right,2,0.8254342079162598,0.7083684802055359,0.004770233761519194
143,Right,3,0.8175894618034363,0.6168954372406006,-0.0009630562853999436
143,Right,4,0.8258194327354431,0.5497593283653259,-0.00893502775579691
143,Right,5,0.8012548089027405,0.6580671072006226,-0.033211302012205124
143,Right,6,0.7090344429016113,0.5778003931045532,-0.05653856694698334
143,Right,7,0.6547936797142029,0.534187912940979,-0.06742753833532333
143,Right,8,0.6141816973686218,0.49755430221557617,-0.07468980550765991
143,Right,9,0.7799034118652344,0.7001050114631653,-0.04818468168377876
143,Right,10,0.6651854515075684,0.6497111916542053,-0.07058975845575333
143,Right,11,0.6690884828567505,0.6932705640792847,-0.06455478072166443
143,Right,12,0.6966865658760071,0.7214171886444092,-0.05838063731789589
143,Right,13,0.7547023296356201,0.7553384900093079,-0.0611228346824646
143,Right,14,0.6561371684074402,0.7156540751457214,-0.08253414183855057
143,Right,15,0.671403169631958,0.7553037405014038,-0.06367900967597961
143,Right,16,0.7026782035827637,0.7748159170150757,-0.0480600968003273
143,Right,17,0.7293680310249329,0.8154572248458862,-0.07265990972518921
143,Right,18,0.6549527049064636,0.7775349020957947,-0.08697866648435593
143,Right,19,0.6711596846580505,0.8033726811408997,-0.07217022776603699
143,Right,20,0.6980845332145691,0.8175446391105652,-0.05867195874452591
143,Left,0,0.1840084195137024,0.8950891494750977,-1.499613944133671e-07
143,Left,1,0.1689860224723816,0.7985689640045166,0.019091596826910973
143,Left,2,0.16948871314525604,0.687542200088501,0.017915884032845497
143,Left,3,0.16993044316768646,0.6065247654914856,0.01250736229121685
143,Left,4,0.1474190503358841,0.5529859066009521,0.005720991641283035
143,Left,5,0.22215105593204498,0.642712414264679,-0.017364995554089546
143,Left,6,0.28046438097953796,0.5400667190551758,-0.02671942487359047
143,Left,7,0.3107844293117523,0.48337429761886597,-0.026629921048879623
143,Left,8,0.331985205411911,0.43705812096595764,-0.026765897870063782
143,Left,9,0.2488013058900833,0.6710993647575378,-0.03250133618712425
143,Left,10,0.33524397015571594,0.6309816837310791,-0.04532625153660774
143,Left,11,0.3229929804801941,0.6773463487625122,-0.03472372889518738
143,Left,12,0.2931150197982788,0.7057511806488037,-0.02507866732776165
143,Left,13,0.27776724100112915,0.7167412042617798,-0.0437457337975502
143,Left,14,0.3470836281776428,0.693743109703064,-0.0508602075278759
143,Left,15,0.3325459659099579,0.7309106588363647,-0.03159245103597641
143,Left,16,0.30552780628204346,0.7522038221359253,-0.018625957891345024
143,Left,17,0.30545246601104736,0.7658553123474121,-0.05262819677591324
143,Left,18,0.3493601381778717,0.7412852644920349,-0.047375645488500595
143,Left,19,0.33347296714782715,0.7722256183624268,-0.026663213968276978
143,Left,20,0.310555100440979,0.7896767854690552,-0.012430042028427124
144,Right,0,0.836110532283783,0.9240015745162964,-3.2588079079687304e-07
144,Right,1,0.839326798915863,0.822275698184967,0.006365157663822174
144,Right,2,0.8230721950531006,0.7061213850975037,0.00015491779777221382
144,Right,3,0.8156124353408813,0.6125035285949707,-0.0066408561542630196
144,Right,4,0.8241042494773865,0.5434251427650452,-0.015638723969459534
144,Right,5,0.8009025454521179,0.656046450138092,-0.035789862275123596
144,Right,6,0.7177544832229614,0.5701181888580322,-0.06018742546439171
144,Right,7,0.6658520698547363,0.5239070057868958,-0.07155174016952515
144,Right,8,0.625099241733551,0.48371797800064087,-0.07981535792350769
144,Right,9,0.7825403809547424,0.6972169876098633,-0.05049383267760277
144,Right,10,0.6652368307113647,0.6420155763626099,-0.07628405839204788
144,Right,11,0.6664299964904785,0.6882455348968506,-0.07127603888511658
144,Right,12,0.6920844316482544,0.7160657644271851,-0.0650513544678688
144,Right,13,0.7593838572502136,0.7527800798416138,-0.0634167417883873
144,Right,14,0.6559666395187378,0.708258330821991,-0.08835288137197495
144,Right,15,0.6706017255783081,0.7499966025352478,-0.0692773163318634
144,Right,16,0.7029505968093872,0.7700818181037903,-0.052443213760852814
144,Right,17,0.7347989678382874,0.8135444521903992,-0.07525770366191864
144,Right,18,0.6568664908409119,0.7748010158538818,-0.09352069348096848
144,Right,19,0.6722707748413086,0.8001751899719238,-0.08022043108940125
144,Right,20,0.7002081871032715,0.8138156533241272,-0.06695900112390518
144,Left,0,0.1839175969362259,0.9005537629127502,-1.1668026189681768e-07
144,Left,1,0.1683061420917511,0.7995700240135193,0.021064428612589836
144,Left,2,0.16976863145828247,0.6862424612045288,0.020936938002705574
144,Left,3,0.16934286057949066,0.6052782535552979,0.01619153842329979
144,Left,4,0.1472942978143692,0.5514278411865234,0.009985589422285557
144,Left,5,0.22082017362117767,0.6423634886741638,-0.013358904980123043
144,Left,6,0.28186026215553284,0.5420727729797363,-0.02204294502735138
144,Left,7,0.3139372169971466,0.4875197410583496,-0.021287893876433372
144,Left,8,0.3367026448249817,0.4429142475128174,-0.02104273810982704
144,Left,9,0.24682368338108063,0.6706176996231079,-0.03013692982494831
144,Left,10,0.3388812243938446,0.621597170829773,-0.04377352073788643
144,Left,11,0.3281320035457611,0.6701571345329285,-0.03385123983025551
144,Left,12,0.2979140877723694,0.7020419836044312,-0.023699283599853516
144,Left,13,0.27555927634239197,0.7164708971977234,-0.04298923909664154
144,Left,14,0.3478756844997406,0.6894822716712952,-0.050094570964574814
144,Left,15,0.3331802487373352,0.7293468713760376,-0.031136251986026764
144,Left,16,0.30545371770858765,0.7520232200622559,-0.017839979380369186
144,Left,17,0.30268368124961853,0.766862154006958,-0.053419437259435654
144,Left,18,0.34786149859428406,0.7411853671073914,-0.04831105098128319
144,Left,19,0.33207011222839355,0.7732725739479065,-0.02817746251821518
144,Left,20,0.3084753751754761,0.7909632921218872,-0.014172235503792763
145,Right,0,0.8311707973480225,0.9190927743911743,-3.6159170235805504e-07
145,Right,1,0.8335288166999817,0.8185015320777893,0.008375809527933598
145,Right,2,0.8185627460479736,0.7053186297416687,0.000522540183737874
145,Right,3,0.809780478477478,0.6124966144561768,-0.008734100498259068
145,Right,4,0.8186749815940857,0.5428887605667114,-0.020725782960653305
145,Right,5,0.804115891456604,0.6558295488357544,-0.03823617473244667
145,Right,6,0.7218623757362366,0.5660714507102966,-0.06474334746599197
145,Right,7,0.6711685657501221,0.5185357332229614,-0.07688011229038239
145,Right,8,0.6319421529769897,0.47751927375793457,-0.0852641761302948
145,Right,9,0.7881329655647278,0.6942769289016724,-0.054376956075429916
145,Right,10,0.6701953411102295,0.6350132822990417,-0.08160852640867233
145,Right,11,0.6632084250450134,0.6822926998138428,-0.07564368098974228
145,Right,12,0.6835231184959412,0.7130478620529175,-0.06872612237930298
145,Right,13,0.7662163376808167,0.7477140426635742,-0.06857872009277344
145,Right,14,0.6594187021255493,0.7016598582267761,-0.09394747763872147
145,Right,15,0.6681934595108032,0.7446063756942749,-0.07425427436828613
145,Right,16,0.6983477473258972,0.7663246989250183,-0.0571584515273571
145,Right,17,0.7414646744728088,0.8059481978416443,-0.0814993754029274
145,Right,18,0.6595991849899292,0.7677503228187561,-0.09933556616306305
145,Right,19,0.6705071926116943,0.794927716255188,-0.08579818904399872
145,Right,20,0.6978464126586914,0.8100724816322327,-0.07263489812612534
145,Left,0,0.18637624382972717,0.9019418358802795,-5.507953559913403e-08
145,Left,1,0.1699548214673996,0.8018887042999268,0.017936885356903076
145,Left,2,0.16941028833389282,0.6900113224983215,0.015290357172489166
145,Left,3,0.1682673990726471,0.6078365445137024,0.008337440900504589
145,Left,4,0.14633631706237793,0.5530949234962463,0.00011999581329291686
145,Left,5,0.21784797310829163,0.6443426012992859,-0.017665544524788857
145,Left,6,0.2777770757675171,0.5429054498672485,-0.0298174861818552
145,Left,7,0.3100607395172119,0.4871342182159424,-0.03081502392888069
145,Left,8,0.3326071500778198,0.44170045852661133,-0.031348906457424164
145,Left,9,0.243094339966774,0.6730624437332153,-0.035050660371780396
145,Left,10,0.3401803970336914,0.6111147403717041,-0.054225366562604904
145,Left,11,0.3331492841243744,0.6608800888061523,-0.046269044280052185
145,Left,12,0.30356156826019287,0.6958649158477783,-0.03568946197628975
145,Left,13,0.2715592086315155,0.718790590763092,-0.04864569008350372
145,Left,14,0.3476758897304535,0.6858271956443787,-0.060667261481285095
145,Left,15,0.33438044786453247,0.727388858795166,-0.04151890426874161
145,Left,16,0.30642756819725037,0.7503650188446045,-0.02617463655769825
145,Left,17,0.29784682393074036,0.7691218852996826,-0.06003183871507645
145,Left,18,0.34640029072761536,0.7384790778160095,-0.057641174644231796
145,Left,19,0.3323396146297455,0.7711707949638367,-0.0365341417491436
145,Left,20,0.30837732553482056,0.7892248034477234,-0.02089150808751583
146,Right,0,0.8273166418075562,0.9222885966300964,-4.1310357801194186e-07
146,Right,1,0.8292853832244873,0.8204537630081177,0.008035805076360703
146,Right,2,0.8167377710342407,0.7062700986862183,8.15557359601371e-05
146,Right,3,0.8090543746948242,0.6091699004173279,-0.009119435213506222
146,Right,4,0.8230938911437988,0.5367655158042908,-0.021336741745471954
146,Right,5,0.8095927238464355,0.6586306691169739,-0.03916214033961296
146,Right,6,0.7271389365196228,0.5663777589797974,-0.06485997140407562
146,Right,7,0.6771044135093689,0.5172330737113953,-0.07615435868501663
146,Right,8,0.6400346755981445,0.4743020832538605,-0.08389710634946823
146,Right,9,0.7934527397155762,0.694959282875061,-0.05469910800457001
146,Right,10,0.6725570559501648,0.6303004622459412,-0.08149494975805283
146,Right,11,0.6492810845375061,0.6727214455604553,-0.0765029639005661
146,Right,12,0.6567498445510864,0.7080386877059937,-0.07066076248884201
146,Right,13,0.7706148624420166,0.7455881237983704,-0.06805424392223358
146,Right,14,0.662986159324646,0.6997624635696411,-0.09127059578895569
146,Right,15,0.6658201813697815,0.7423449754714966,-0.07251978665590286
146,Right,16,0.6920415163040161,0.7678355574607849,-0.05669421702623367
146,Right,17,0.7450067400932312,0.8011572360992432,-0.08033061027526855
146,Right,18,0.6629350185394287,0.7661545872688293,-0.09565761685371399
146,Right,19,0.6698704957962036,0.7933635115623474,-0.08323204517364502
146,Right,20,0.6948718428611755,0.8084691762924194,-0.07150251418352127
146,Left,0,0.18899226188659668,0.8998973965644836,1.1657577658752416e-07
146,Left,1,0.1724429875612259,0.8022756576538086,0.01625405065715313
146,Left,2,0.17189431190490723,0.6931418776512146,0.013342405669391155
146,Left,3,0.17030221223831177,0.609689474105835,0.006179006304591894
146,Left,4,0.1468513011932373,0.5564408302307129,-0.0020610487554222345
146,Left,5,0.21634764969348907,0.6447902917861938,-0.016763417050242424
146,Left,6,0.2728042006492615,0.5426397323608398,-0.0282051432877779
146,Left,7,0.30139288306236267,0.48460277915000916,-0.029050908982753754
146,Left,8,0.3217259645462036,0.44054436683654785,-0.029319381341338158
146,Left,9,0.23956577479839325,0.672527551651001,-0.033734604716300964
146,Left,10,0.3355034589767456,0.5984736680984497,-0.0515955351293087
146,Left,11,0.35026928782463074,0.6398379802703857,-0.04656209424138069
146,Left,12,0.3409150242805481,0.6762412786483765,-0.03847258910536766
146,Left,13,0.26763367652893066,0.7163417339324951,-0.046918921172618866
146,Left,14,0.34600865840911865,0.6847854852676392,-0.05672223120927811
146,Left,15,0.33708488941192627,0.7249568700790405,-0.039663638919591904
146,Left,16,0.31194162368774414,0.7488625049591064,-0.025993624702095985
146,Left,17,0.2939390540122986,0.7650055289268494,-0.058431338518857956
146,Left,18,0.34630268812179565,0.7388819456100464,-0.054475732147693634
146,Left,19,0.33428627252578735,0.7689926624298096,-0.034718386828899384
146,Left,20,0.31059953570365906,0.7862694263458252,-0.020067859441041946
147,Right,0,0.827462375164032,0.9213271141052246,-3.971016724335641e-07
147,Right,1,0.8233016133308411,0.8193696737289429,0.010928484611213207
147,Right,2,0.8103132843971252,0.7083348035812378,0.002469203667715192
147,Right,3,0.8063909411430359,0.6195972561836243,-0.008807091973721981
147,Right,4,0.8205124735832214,0.5508123636245728,-0.023154452443122864
147,Right,5,0.8068017959594727,0.6554780602455139,-0.03529539331793785
147,Right,6,0.7228260636329651,0.5642166137695312,-0.05928034707903862
147,Right,7,0.6757209897041321,0.5138899683952332,-0.07190623134374619
147,Right,8,0.6386252641677856,0.4714434742927551,-0.08095964789390564
147,Right,9,0.794019877910614,0.6941237449645996,-0.0530148483812809
147,Right,10,0.679860532283783,0.6287824511528015,-0.08172613382339478
147,Right,11,0.6298074722290039,0.6436571478843689,-0.08480945974588394
147,Right,12,0.6051644086837769,0.6614680290222168,-0.08557573705911636
147,Right,13,0.7741490602493286,0.7447978258132935,-0.06769927591085434
147,Right,14,0.665276050567627,0.6948946118354797,-0.09221674501895905
147,Right,15,0.667210578918457,0.7364106178283691,-0.077894426882267
147,Right,16,0.6906995177268982,0.7688486576080322,-0.0647694319486618
147,Right,17,0.7489137053489685,0.7987679243087769,-0.08099474012851715
147,Right,18,0.6638650894165039,0.7535507678985596,-0.0981282964348793
147,Right,19,0.6684340834617615,0.7793938517570496,-0.08695819973945618
147,Right,20,0.6921510696411133,0.7967897057533264,-0.0755276009440422
147,Left,0,0.19114720821380615,0.8967708945274353,4.48798914476356e-07
147,Left,1,0.17733898758888245,0.8000082969665527,0.012853249907493591
147,Left,2,0.17698469758033752,0.6932982802391052,0.010125210508704185
147,Left,3,0.1745527684688568,0.6121332049369812,0.0034735319204628468
147,Left,4,0.1525365710258484,0.5606557130813599,-0.0034534314181655645
147,Left,5,0.21732915937900543,0.6483824253082275,-0.014726731926202774
147,Left,6,0.2700985074043274,0.5489742159843445,-0.02669575996696949
147,Left,7,0.297979474067688,0.49009576439857483,-0.029704440385103226
147,Left,8,0.31778669357299805,0.4462044835090637,-0.030509712174534798
147,Left,9,0.24160926043987274,0.6755468845367432,-0.029267357662320137
147,Left,10,0.32534268498420715,0.5950417518615723,-0.039891257882118225
147,Left,11,0.36812207102775574,0.5768958330154419,-0.03771179914474487
147,Left,12,0.3925251066684723,0.565339982509613,-0.03556942567229271
147,Left,13,0.2687954008579254,0.7175822257995605,-0.040989939123392105
147,Left,14,0.3421421945095062,0.6814621090888977,-0.048830971121788025
147,Left,15,0.33494800329208374,0.7160072922706604,-0.03472749516367912
147,Left,16,0.3139975070953369,0.7400924563407898,-0.02341674454510212
147,Left,17,0.29580917954444885,0.7648437023162842,-0.05163303762674332
147,Left,18,0.34699761867523193,0.7365104556083679,-0.04861689731478691
147,Left,19,0.33551308512687683,0.7620205283164978,-0.030486900359392166
147,Left,20,0.31484830379486084,0.7805233001708984,-0.016667503863573074
148,Right,0,0.8258518576622009,0.9215861558914185,-3.3683011224638904e-07
148,Right,1,0.8199177384376526,0.8191279172897339,0.011687246151268482
148,Right,2,0.8067244291305542,0.7105183005332947,0.00344461714848876
148,Right,3,0.8007023334503174,0.6206632256507874,-0.007997085340321064
148,Right,4,0.8140385150909424,0.5512688755989075,-0.021993525326251984
148,Right,5,0.8040733337402344,0.6572455167770386,-0.030439257621765137
